,Id,Title,Ww_gross,Dom_gross,Fore_gross,Year,Descriptions,Rating_cnt,Best_rating,Worst_rating,Rating_value,Content_rating,Release,Keywords,Runtime,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Director3,Creator1,Creator2,Creator3
781,tt16254308,Too Cool to Kill,217254604,185882,217068722,2022,""": null,
  ",649,10,1,6.1,null,2022-02-01," null,
  duration",nan,"""Comedy""",,,"""LiMa""","""XiangWei""","""MinghaoChen""","""WenxiongXing""","""RuQian""",,"""WenxiongXing""",,
782,tt0829150,Dracula Untold,217124280,56280355,160843925,2014,""": null,
  ",201194,10,1,6.2,PG-13,2014-10-10," dracula,death of wife,vampire,turk,tarantula",1H32M,"""Action""","""Drama""","""Fantasy""","""LukeEvans""","""DominicCooper""","""SarahGadon""","""GaryShore""",,,"""MattSazama""","""BurkSharpless""","""BramStoker"""
783,tt1489889,Central Intelligence,216972543,127440871,89531672,2016,""": ""After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage."",
  ",200249,10,1,6.3,PG-13,2016-06-17," profanity,high school,rogue agent,accountant,facebook",1H47M,"""Action""","""Comedy""","""Crime""","""DwayneJohnson""","""KevinHart""","""DanielleNicolet""","""RawsonMarshallThurber""",,,"""IkeBarinholtz""","""DavidStassen""","""RawsonMarshallThurber"""
784,tt0405159,Million Dollar Baby,216763646,100492203,116271443,2004,""": null,
  ",700412,10,1,8.1,PG-13,2005-01-28," boxing,determination,women boxing,boxing trainer,death",2H12M,"""Drama""","""Sport""",,"""HilarySwank""","""ClintEastwood""","""MorganFreeman""","""ClintEastwood""",,,"""PaulHaggis""","""F.X.Toole""",
785,tt1454029,The Help,216639112,169708112,46931000,2011,""": null,
  ",472442,10,1,8.1,PG-13,2011-08-10," chocolate pie,writer,first job,writing a novel,newspaper columnist",2H26M,"""Drama""",,,"""ViolaDavis""","""EmmaStone""","""OctaviaSpencer""","""TateTaylor""",,,"""TateTaylor""","""KathrynStockett""",
786,tt0096320,Twins,216614388,111938388,104676000,1988,null,,,,,nan,,nan,nan,null,,,null,,,null,,,null,,
787,tt0817230,Valentine's Day,216528528,110528528,106000000,2010,""": ""Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine&apos;s Day."",
  ",122509,10,1,5.7,PG-13,2010-02-12," grandmother grandson relationship,grandfather grandson relationship,car,public nudity,awkward situation",2H5M,"""Comedy""","""Romance""",,"""JuliaRoberts""","""JamieFoxx""","""AnneHathaway""","""GarryMarshall""",,,"""KatherineFugate""","""AbbyKohn""","""MarcSilverstein"""
788,tt1284575,Bad Teacher,216197492,100292856,115904636,2011,""": null,
  ",207283,10,1,5.6,R,2011-06-24," bad teacher,breast enlargement,breast surgery,new teacher,breast exam",1H32M,"""Comedy""","""Romance""",,"""CameronDiaz""","""JasonSegel""","""JustinTimberlake""","""JakeKasdan""",,,"""GeneStupnitsky""","""LeeEisenberg""",
789,tt12497408,A Little Red Flower,216000000,0,216000000,2020,""": ""The film tells a warm and realistic story, thinking and facing the ultimate problem that every ordinary person will face-imagining that death may come at any time, the only thing we have to do is love and cherish."",
  ",737,10,1,6.7,null,2020-12-31," null,
  duration",nan,"""Drama""","""Family""",,"""JacksonYee""","""HaocunLiu""","""YalinGao""","""YanHan""",,,"""JinliangHan""","""YanHan""","""HanLi"""
790,tt2850386,The Croods: A New Age,215905815,58568815,157337000,2020,""": null,
  ",48036,10,1,6.9,PG,2020-11-25," caveman,second part,sidekick,teen romance,fire",1H35M,"""Animation""","""Adventure""","""Comedy""","""NicolasCage""","""EmmaStone""","""RyanReynolds""","""JoelCrawford""",,,"""KevinHageman""","""DanHageman""","""PaulFisher"""
791,tt0109444,Clear and Present Danger,215887717,122187717,93700000,1994,""": null,
  ",103573,10,1,6.9,PG-13,1994-08-03," rescue mission,colombia,colombian drug cartel,money laundering,conspiracy",2H21M,"""Action""","""Crime""","""Drama""","""HarrisonFord""","""WillemDafoe""","""AnneArcher""","""PhillipNoyce""",,,"""TomClancy""","""DonaldE.Stewart""","""StevenZaillian"""
792,tt0055254,One Hundred and One Dalmatians,215880014,144880014,71000000,1961,""": ""When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement."",
  ",174044,10,1,7.3,G,1961-01-25," dalmatian,dog,puppy,rescue,dognapping",1H19M,"""Animation""","""Adventure""","""Comedy""","""RodTaylor""","""BettyLouGerson""","""J.PatO&apos;Malley""","""ClydeGeronimi""","""HamiltonLuske""","""WolfgangReitherman""","""BillPeet""","""DodieSmith""",
793,tt2637276,Ted 2,215863606,81476385,134387221,2015,""": ""Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he&apos;s a person in a court of law."",
  ",219110,10,1,6.3,R,2015-06-26," lawyer,fight,scene after end credits,trial,talking teddy bear",1H55M,"""Comedy""",,,"""MarkWahlberg""","""SethMacFarlane""","""AmandaSeyfried""","""SethMacFarlane""",,,"""SethMacFarlane""","""AlecSulkin""","""WellesleyWild"""
794,tt0103874,Bram Stoker's Dracula,215862692,82522790,133339902,1992,""": null,
  ",225564,10,1,7.4,R,1992-11-13," dracula,vampire,female vampire,vampire human love,based on novel",2H8M,"""Drama""","""Fantasy""","""Horror""","""GaryOldman""","""WinonaRyder""","""AnthonyHopkins""","""FrancisFordCoppola""",,,"""BramStoker""","""JamesV.Hart""",
795,tt0190865,Vertical Limit,215663859,69243859,146420000,2000,""": null,
  ",63316,10,1,5.9,PG-13,2000-12-08," k2,mountain climbing,mountaineer,nitroglycerin,glacier national park",2H4M,"""Action""","""Adventure""","""Drama""","""ScottGlenn""","""ChrisO&apos;Donnell""","""BillPaxton""","""MartinCampbell""",,,"""RobertKing""","""TerryHayes""",
796,tt0097428,Ghostbusters II,215394738,112494738,102900000,1989,""": ""The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business."",
  ",213619,10,1,6.6,PG,1989-06-16," ghost,new york city,ghostbuster,baby,slime",1H48M,"""Action""","""Comedy""","""Fantasy""","""BillMurray""","""DanAykroyd""","""SigourneyWeaver""","""IvanReitman""",,,"""DanAykroyd""","""HaroldRamis""",
797,tt0187393,The Patriot,215294342,113330342,101964000,2000,""": ""Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son."",
  ",282780,10,1,7.2,R,2000-06-28," american revolution,18th century,british army,rifle,war crime",2H45M,"""Action""","""Drama""","""History""","""MelGibson""","""HeathLedger""","""JoelyRichardson""","""RolandEmmerich""",,,"""RobertRodat""",,
798,tt0963966,The Sorcerer's Apprentice,215283742,63150991,152132751,2010,""": null,
  ",165871,10,1,6.1,PG,2010-07-14," wizardry,sorcerer,chosen one,incantation,ring",1H49M,"""Action""","""Adventure""","""Family""","""NicolasCage""","""JayBaruchel""","""AlfredMolina""","""JonTurteltaub""",,,"""LawrenceKonner""","""MarkRosenthal""","""MattLopez"""
799,tt1564367,Just Go with It,214945591,103028109,111917482,2011,""": ""On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend."",
  ",253340,10,1,6.4,PG-13,2011-02-11," 2010s,year 1988,year 1992,year 2011,1980s",1H57M,"""Comedy""","""Romance""",,"""AdamSandler""","""JenniferAniston""","""BrooklynDecker""","""DennisDugan""",,,"""AllanLoeb""","""TimothyDowling""","""I.A.L.Diamond"""
800,tt2333784,The Expendables 3,214657577,39322544,175335033,2014,""": null,
  ",187729,10,1,6.1,PG-13,2014-08-15," mission,pg 13 sequel to r rated franchise,sequel,night cityscape,new york city",2H6M,"""Action""","""Adventure""","""Thriller""","""SylvesterStallone""","""JasonStatham""","""JetLi""","""PatrickHughes""",,,"""SylvesterStallone""","""CreightonRothenberger""","""KatrinBenedikt"""
801,tt0092890,Dirty Dancing,214577242,64577242,150000000,1987,""": null,
  ",242621,10,1,7.0,PG-13,1987-08-21," dance,coming of age,teenager,1960s,abortion",1H40M,"""Drama""","""Music""","""Romance""","""PatrickSwayze""","""JenniferGrey""","""JerryOrbach""","""EmileArdolino""",,,"""EleanorBergstein""",,
802,tt6343314,Creed II,214215889,115715889,98500000,2018,""": ""Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago."",
  ",144296,10,1,7.1,PG-13,2018-11-21," baby,training montage,sequel,boxing match,boxer",2H10M,"""Action""","""Drama""","""Sport""","""MichaelB.Jordan""","""SylvesterStallone""","""TessaThompson""","""StevenCapleJr.""",,,"""JuelTaylor""","""SylvesterStallone""","""SaschaPenn"""
803,tt6182908,Smallfoot,214115531,83315531,130800000,2018,""": null,
  ",41287,10,1,6.6,PG,2018-09-28," yeti,snow,ice,icy landscape,feet",1H36M,"""Animation""","""Adventure""","""Comedy""","""ChanningTatum""","""JamesCorden""","""Zendaya""","""KareyKirkpatrick""","""JasonReisig""",,"""KareyKirkpatrick""","""ClareSera""","""JohnRequa"""
804,tt1152836,Public Enemies,214104620,97104620,117000000,2009,""": null,
  ",309938,10,1,7.0,R,2009-07-01," celebrity criminal,manhunt,great depression,ends with biographical notes,mafia",2H20M,"""Action""","""Biography""","""Crime""","""ChristianBale""","""JohnnyDepp""","""ChristianStolte""","""MichaelMann""",,,"""RonanBennett""","""MichaelMann""","""AnnBiderman"""
805,tt0258463,The Bourne Identity,214034224,121661683,92372541,2002,""": ""A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory."",
  ",558781,10,1,7.9,PG-13,2002-06-14," amnesia,secret past,money,assassin,dark past",1H59M,"""Action""","""Mystery""","""Thriller""","""FrankaPotente""","""MattDamon""","""ChrisCooper""","""DougLiman""",,,"""TonyGilroy""","""WilliamBlakeHerron""","""RobertLudlum"""
806,tt0109635,Disclosure,214015089,83015089,131000000,1994,""": null,
  ",52422,10,1,6.1,R,1994-12-09," sexual harassment,fellatio,old flame,female lawyer,husband wife relationship",2H8M,"""Drama""","""Thriller""",,"""MichaelDouglas""","""DemiMoore""","""DonaldSutherland""","""BarryLevinson""",,,"""MichaelCrichton""","""PaulAttanasio""",
807,tt0190332,"Crouching Tiger, Hidden Dragon",213977285,128530421,85446864,2000,""": null,
  ",275792,10,1,7.9,PG-13,2001-01-12," china,female martial artist,tragic hero,sword,martial arts",2H,"""Action""","""Adventure""","""Drama""","""ChowYun-Fat""","""MichelleYeoh""","""ZiyiZhang""","""AngLee""",,,"""Hui-LingWang""","""JamesSchamus""","""KuoJungTsai"""
808,tt0110912,Pulp Fiction,213928762,107928762,106000000,1994,""": ""The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption."",
  ",2109717,10,1,8.9,R,1994-10-14," nonlinear timeline,overdose,drug use,drug overdose,drug dealing",2H34M,"""Crime""","""Drama""",,"""JohnTravolta""","""UmaThurman""","""SamuelL.Jackson""","""QuentinTarantino""",,,"""QuentinTarantino""","""RogerAvary""",
809,tt0338751,The Aviator,213719942,102610330,111109612,2004,""": ""A biopic depicting the early years of legendary director and aviator Howard Hughes&apos; career from the late 1920s to the mid 1940s."",
  ",371220,10,1,7.5,PG-13,2004-12-25," obsessive compulsive disorder,test flight,film producer,howard hughes character,california",2H50M,"""Biography""","""Drama""",,"""LeonardoDiCaprio""","""CateBlanchett""","""KateBeckinsale""","""MartinScorsese""",,,"""JohnLogan""",,
810,tt0112573,Braveheart,213216216,75609945,137606271,1995,""": ""Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England."",
  ",1055703,10,1,8.3,R,1995-05-24," scotland,revolt,idealism,epic,tyranny",2H58M,"""Biography""","""Drama""","""History""","""MelGibson""","""SophieMarceau""","""PatrickMcGoohan""","""MelGibson""",,,"""RandallWallace""",,
811,tt2180411,Into the Woods,212902372,128002372,84900000,2014,null,,,,,nan,,nan,nan,null,,,null,,,null,,,null,,
812,tt0960731,Bedtime Stories,212874864,110101975,102772889,2008,""": ""A hotel handyman&apos;s life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true."",
  ",98181,10,1,6.0,PG,2008-12-25," fairy tale,horse,hotel manager,germaphobia,hotel",1H39M,"""Adventure""","""Comedy""","""Family""","""AdamSandler""","""KeriRussell""","""CourteneyCox""","""AdamShankman""",,,"""MattLopez""","""TimHerlihy""",
813,tt0212346,Miss Congeniality,212742720,106807667,105935053,2000,""": ""An F.B.I. Agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event."",
  ",218843,10,1,6.3,PG-13,2000-12-22," beauty contest,fbi federal bureau of investigation,knee high boots,boots,pageant",1H49M,"""Action""","""Comedy""","""Crime""","""SandraBullock""","""MichaelCaine""","""BenjaminBratt""","""DonaldPetrie""",,,"""MarcLawrence""","""KatieFord""","""CarynLucas"""
814,tt0137494,Entrapment,212404396,87704396,124700000,1999,""": null,
  ",120216,10,1,6.3,PG-13,1999-04-30," heist,brunette,train station,scotsman,sleeping nude",1H53M,"""Action""","""Crime""","""Romance""","""SeanConnery""","""CatherineZeta-Jones""","""VingRhames""","""JonAmiel""",,,"""RonBass""","""MichaelHertzberg""","""WilliamBroylesJr."""
815,tt0112281,Ace Ventura: When Nature Calls,212385533,108385533,104000000,1995,""": null,
  ",225069,10,1,6.4,PG-13,1995-11-10," guano,kidnapping,caught masturbating,fictional country,slapstick comedy",1H30M,"""Adventure""","""Comedy""","""Crime""","""JimCarrey""","""IanMcNeice""","""SimonCallow""","""SteveOedekerk""",,,"""JackBernstein""","""SteveOedekerk""",
816,tt0146675,End of Days,211989043,66889043,145100000,1999,""": null,
  ",113327,10,1,5.8,R,1999-11-24," new york city,devil,hobo,female nudity,lucifer",2H2M,"""Action""","""Fantasy""","""Horror""","""ArnoldSchwarzenegger""","""GabrielByrne""","""RobinTunney""","""PeterHyams""",,,"""AndrewW.Marlowe""",,
817,tt1473832,Bridget Jones's Baby,211952420,24252420,187700000,2016,""": ""Forty-something and single again, Bridget decides to focus on her job and surround herself with friends. Then she discovers that she is pregnant--but she is only 50% sure of the baby&apos;s father&apos;s identity."",
  ",78298,10,1,6.5,R,2016-09-16," pregnant woman doesn&apos;t know who the father is,love triangle,fatherhood,motherhood,diary",2H3M,"""Comedy""","""Drama""","""Romance""","""Ren\\u00e9eZellweger""","""GemmaJones""","""JimBroadbent""","""SharonMaguire""",,,"""HelenFielding""","""DanMazer""","""EmmaThompson"""
818,tt2713180,Fury,211822697,85817906,126004791,2014,""": ""A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945."",
  ",512351,10,1,7.5,R,2014-10-17," battle,tank,battlefield,world war two,combat",2H14M,"""Action""","""Drama""","""War""","""BradPitt""","""ShiaLaBeouf""","""LoganLerman""","""DavidAyer""",,,"""DavidAyer""",,
819,tt1217613,Battle Los Angeles,211819354,83552429,128266925,2011,""": null,
  ",182530,10,1,5.7,PG-13,2011-03-11," alien invasion,extraterrestrial,gunfire,alien attack,female veterinarian",1H56M,"""Action""","""Adventure""","""Sci-Fi""","""AaronEckhart""","""MichelleRodriguez""","""BridgetMoynahan""","""JonathanLiebesman""",,,"""ChristopherBertolini""",,
820,tt0455824,Australia,211787511,49554002,162233509,2008,""": null,
  ",126912,10,1,6.6,PG-13,2008-11-26," soldier,1940s,prejudice,dog,airplane",2H45M,"""Adventure""","""Drama""","""Romance""","""NicoleKidman""","""HughJackman""","""SheaAdams""","""BazLuhrmann""",,,"""StuartBeattie""","""BazLuhrmann""","""RonaldHarwood"""
821,tt1231583,Due Date,211780824,100539043,111241781,2010,""": null,
  ",350277,10,1,6.5,R,2010-11-05," grand canyon national park,car chase,vomiting,watching tv,nogales arizona",1H35M,"""Comedy""","""Drama""",,"""RobertDowneyJr.""","""ZachGalifianakis""","""MichelleMonaghan""","""ToddPhillips""",,,"""AlanR.Cohen""","""AlanFreedland""","""AdamSztykiel"""
822,tt0311113,Master and Commander: The Far Side of the World,211622535,93927920,117694615,2003,""": null,
  ",228859,10,1,7.5,PG-13,2003-11-14," napoleonic wars,royal navy,1800s,ship,naval battle",2H18M,"""Action""","""Adventure""","""Drama""","""RussellCrowe""","""PaulBettany""","""BillyBoyd""","""PeterWeir""",,,"""PatrickO&apos;Brian""","""PeterWeir""","""JohnCollee"""
823,tt0339291,A Series of Unfortunate Events,211468235,118634549,92833686,2004,""": ""When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents&apos; vast fortune."",
  ",214381,10,1,6.8,PG,2004-12-17," steampunk,children,dark comedy,orphan,uncle niece relationship",1H48M,"""Adventure""","""Comedy""","""Family""","""JimCarrey""","""JudeLaw""","""MerylStreep""","""BradSilberling""",,,"""RobertGordon""","""DanielHandler""",
824,tt0097757,The Little Mermaid,211343479,111543479,99800000,1989,""": ""A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince&apos;s love."",
  ",274699,10,1,7.6,G,1989-11-17," 2d animation,mermaid,storm at sea,young love,appearing from water",1H23M,"""Animation""","""Adventure""","""Family""","""JodiBenson""","""SamuelE.Wright""","""ReneAuberjonois""","""RonClements""","""JohnMusker""",,"""JohnMusker""","""RonClements""","""HansChristianAndersen"""
825,tt15783462,Nice View,211019042,0,211019042,2022,""": ""20-year-old Jing Hao came to Shenzhen to live with his young sister alone. The siblings live a warm yet straitened life. In an effort to pay for his sister&apos;s expensive surgery, Jing Hao gets an opportunity by chance, thinking that..."",
  ",1011,10,1,6.6,null,2022-02-01," surgery,countryside,brother brother sister relationship",1H46M,"""Comedy""","""Drama""",,"""JacksonYee""","""YuTian""","""HalinChen""","""MuyeWen""",,,"""XiaohanHan""","""MuyeWen""","""MengdiXiu"""
826,tt1136608,District 9,210888950,115646235,95242715,2009,""": null,
  ",694971,10,1,7.9,R,2009-08-14," alien,based on short film,cat food,social commentary,mockumentary",1H52M,"""Action""","""Sci-Fi""","""Thriller""","""SharltoCopley""","""DavidJames""","""JasonCope""","""NeillBlomkamp""",,,"""NeillBlomkamp""","""TerriTatchell""",
827,tt0079574,Moonraker,210308099,70308099,140000000,1979,""": null,
  ",104633,10,1,6.2,PG,1979-06-29," bad guy turns good,space shuttle,space station,astronaut,official james bond series",2H6M,"""Action""","""Adventure""","""Sci-Fi""","""RogerMoore""","""LoisChiles""","""MichaelLonsdale""","""LewisGilbert""",,,"""ChristopherWood""","""IanFleming""","""GerryAnderson"""
828,tt0230600,The Others,209947037,96522687,113424350,2001,""": ""A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted."",
  ",376656,10,1,7.6,PG-13,2001-08-10," mansion,haunting,xeroderma pigmentosum,ghost,surprise ending",1H44M,"""Horror""","""Mystery""","""Thriller""","""NicoleKidman""","""ChristopherEccleston""","""FionnulaFlanagan""","""AlejandroAmen\\u00e1bar""",,,"""AlejandroAmen\\u00e1bar""",,
829,tt1499658,Horrible Bosses,209838559,117538559,92300000,2011,""": ""Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness."",
  ",458123,10,1,6.9,R,2011-07-08," black comedy,scantily clad female,white panties,voyeur,black panties",1H38M,"""Comedy""","""Crime""",,"""JasonBateman""","""CharlieDay""","""JasonSudeikis""","""SethGordon""",,,"""MichaelMarkowitz""","""JohnFrancisDaley""","""JonathanGoldstein"""
830,tt5971474,The Little Mermaid,209245687,130284561,78961126,2023,""": null,
  ",40578,10,1,7.0,PG,2023-05-26," disney live action remake of animated film,the little mermaid character,ariel character,ursula character,prince eric character",2H15M,"""Adventure""","""Family""","""Fantasy""","""HalleBailey""","""JonahHauer-King""","""MelissaMcCarthy""","""RobMarshall""",,,"""DavidMagee""",,
831,tt8033592,Us and Them,209221380,0,209221380,2018,""": ""During the hectic chunyun period, 2 strangers traveling home meet on the train."",
  ",4729,10,1,7.4,Not Rated,2018-06-22," home,coming of age,chick flick",2H,"""Drama""","""Romance""",,"""BoranJing""","""DongyuZhou""","""ZhuangzhuangTian""","""ReneLiu""",,,"""WeiAn""","""Shing-MingHo""","""ReneLiu"""
832,tt0289765,Red Dragon,209196298,93149898,116046400,2002,""": null,
  ",281674,10,1,7.2,R,2002-10-04," fbi agent,criminal profile,blindness,tabloid reporter,based on novel",2H4M,"""Crime""","""Drama""","""Thriller""","""AnthonyHopkins""","""EdwardNorton""","""RalphFiennes""","""BrettRatner""",,,"""ThomasHarris""","""TedTally""",
833,tt1964418,Tomorrowland,209035668,93436322,115599346,2015,""": null,
  ",186339,10,1,6.4,PG,2015-05-22," time travel,futuristic city,future,inventor,pin",2H10M,"""Action""","""Adventure""","""Family""","""GeorgeClooney""","""BrittRobertson""","""HughLaurie""","""BradBird""",,,"""DamonLindelof""","""BradBird""","""JeffJensen"""
834,tt2674426,Me Before You,208314186,56245075,152069111,2016,""": null,
  ",266484,10,1,7.4,PG-13,2016-06-03," euthanasia,assisted suicide,accident,unemployment,male nurse",1H46M,"""Drama""","""Romance""",,"""EmiliaClarke""","""SamClaflin""","""JanetMcTeer""","""TheaSharrock""",,,"""JojoMoyes""",,
835,tt2906216,Dungeons & Dragons: Honor Among Thieves,208153529,93253529,114900000,2023,""": ""A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people."",
  ",115030,10,1,7.3,PG-13,2023-03-31," based on tabletop role playing game,based on game,dungeons and dragons,magic,dragon",2H14M,"""Action""","""Adventure""","""Comedy""","""ChrisPine""","""MichelleRodriguez""","""Reg\\u00e9-JeanPage""","""JohnFrancisDaley""","""JonathanGoldstein""",,"""JonathanGoldstein""","""JohnFrancisDaley""","""MichaelGilio"""
836,tt1599348,Safe House,208076205,126373434,81702771,2012,""": ""A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge."",
  ",228292,10,1,6.7,R,2012-02-10," on the run,cia agent,cape town south africa,south africa,two in a shower",1H55M,"""Action""","""Thriller""",,"""DenzelWashington""","""RyanReynolds""","""RobertPatrick""","""DanielEspinosa""",,,"""DavidGuggenheim""",,
837,tt0257076,S.W.A.T.,207725639,116934650,90790989,2003,""": ""An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.&apos;s Special Weapons and Tactics team can prevent it."",
  ",150888,10,1,6.0,PG-13,2003-08-08," female police officer,swat team,police,crime boss,police sergeant",1H57M,"""Action""","""Adventure""","""Crime""","""SamuelL.Jackson""","""ColinFarrell""","""MichelleRodriguez""","""ClarkJohnson""",,,"""RobertHamner""","""RonMita""","""JimMcClain"""
838,tt8912936,DC League of Super-Pets,207557117,93657117,113900000,2022,""": ""Krypto the Super-Dog and Superman are inseparable best friends, sharing the same superpowers and fighting crime side by side in Metropolis. However, Krypto must master his own powers for a rescue mission when Superman is kidnapped."",
  ",69341,10,1,7.1,PG,2022-07-29," superhero,based on comic,dc comics,superhero action,justice league",1H45M,"""Animation""","""Action""","""Adventure""","""DwayneJohnson""","""KevinHart""","""KateMcKinnon""","""JaredStern""","""SamJ.Levine""",,"""JaredStern""","""JohnWhittington""",
839,tt0232500,The Fast and the Furious,207517509,144745925,62771584,2001,""": ""Los Angeles police officer Brian O&apos;Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy."",
  ",399454,10,1,6.8,PG-13,2001-06-22," illegal street racing,robbery,undercover,truck,street racing",1H46M,"""Action""","""Crime""","""Thriller""","""VinDiesel""","""PaulWalker""","""MichelleRodriguez""","""RobCohen""",,,"""KenLi""","""GaryScottThompson""","""ErikBergquist"""
840,tt0181865,Traffic,207515725,124115725,83400000,2000,""": ""A conservative judge is appointed by the President to spearhead America&apos;s escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron&apos;s wife ..."",
  ",213034,10,1,7.6,R,2001-01-05," mexico,judge,cocaine,interlinked stories,drug smuggling",2H27M,"""Crime""","""Drama""","""Thriller""","""MichaelDouglas""","""BenicioDelToro""","""CatherineZeta-Jones""","""StevenSoderbergh""",,,"""SimonMoore""","""StephenGaghan""",
841,tt1778304,Paranormal Activity 3,207039844,104028807,103011037,2011,""": ""In 1988, young sisters Katie and Kristi befriend an invisible entity called Toby, who resides in their home."",
  ",97347,10,1,5.8,R,2011-10-21," looking at oneself in a mirror,no music,younger version of character,1980s,supernatural power",1H23M,"""Horror""","""Mystery""",,"""ChloeCsengery""","""JessicaTylerBrown""","""ChristopherNicholasSmith""","""HenryJoost""","""ArielSchulman""",,"""ChristopherLandon""","""OrenPeli""",
842,tt0107818,Philadelphia,206678440,77446440,129232000,1993,""": null,
  ",248717,10,1,7.7,PG-13,1994-01-14," aids,homophobia,death of protagonist,city name in title,listening to opera",2H5M,"""Drama""",,,"""TomHanks""","""DenzelWashington""","""RobertaMaxwell""","""JonathanDemme""",,,"""RonNyswaner""",,
843,tt7069210,The Conjuring: The Devil Made Me Do It,206431050,65631050,140800000,2021,""": ""The Warrens investigate a murder that may be linked to a demonic possession."",
  ",124437,10,1,6.3,R,2021-06-04," year 1981,the conjuring universe,totem,demonic possession,satanism",1H52M,"""Horror""","""Mystery""","""Thriller""","""PatrickWilson""","""VeraFarmiga""","""RuairiO&apos;Connor""","""MichaelChaves""",,,"""DavidLeslieJohnson-McGoldrick""","""JamesWan""","""ChadHayes"""
844,tt0162661,Sleepy Hollow,206071502,101071502,105000000,1999,""": ""Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people; the culprit is legendary apparition The Headless Horseman."",
  ",369884,10,1,7.3,R,1999-11-19," headless horseman,horseman,investigation,sword,legend",1H45M,"""Fantasy""","""Horror""","""Mystery""","""JohnnyDepp""","""ChristinaRicci""","""MirandaRichardson""","""TimBurton""",,,"""WashingtonIrving""","""KevinYagher""","""AndrewKevinWalker"""
845,tt0457939,The Holiday,205850169,63224849,142625320,2006,""": ""Two women troubled with guy-problems swap homes in each other&apos;s countries, where they each meet a local guy and fall in love."",
  ",300942,10,1,6.9,PG-13,2006-12-08," kiss,film composer,english countryside,cottage,book editor",2H16M,"""Comedy""","""Romance""",,"""KateWinslet""","""CameronDiaz""","""JudeLaw""","""NancyMeyers""",,,"""NancyMeyers""",,
846,tt0061852,The Jungle Book,205843612,141843612,64000000,1967,null,,,,,nan,,nan,nan,null,,,null,,,null,,,null,,
847,tt8165192,Raging Fire,205842393,385305,205457088,2021,""": ""Cheung Sung-bong is an officer of the Regional Crime Unit who worked in the front line for many years. His protege, Yau Kong-ngo, respects and looks up to him. However, fate conspires to pit them against each other."",
  ",5334,10,1,6.5,Not Rated,2021-07-30," null,
  duration",nan,"""Action""","""Adventure""","""Crime""","""DonnieYen""","""NicholasTse""","""LanQin""","""BennyChan""",,,"""BennyChan""","""RyanWai-ChunLing""","""YaoliangTang"""
848,tt3300542,London Has Fallen,205754447,62524260,143230187,2016,""": ""In London for the Prime Minister&apos;s funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders."",
  ",163699,10,1,5.9,R,2016-03-04," terrorist,patriotism,female agent,american in the uk,good versus evil",1H39M,"""Action""","""Thriller""",,"""GerardButler""","""AaronEckhart""","""MorganFreeman""","""BabakNajafi""",,,"""CreightonRothenberger""","""KatrinBenedikt""","""ChristianGudegast"""
849,tt0452594,The Break-Up,205668210,118703275,86964935,2006,""": null,
  ",135648,10,1,5.8,PG-13,2006-06-02," woman wrapped in a towel,brother brother relationship,male and female protagonists,male chauvinism,reference to lionel richie",1H46M,"""Comedy""","""Drama""","""Romance""","""JenniferAniston""","""VinceVaughn""","""JonFavreau""","""PeytonReed""",,,"""JeremyGarelick""","""JayLavender""","""VinceVaughn"""
